,0
2996,30
2997,29
2998,29
2999,29
3000,29
3001,29
3002,28
3003,28
3004,28
3005,27
3006,28
3007,27
3008,27
3009,27
3010,27
3011,26
3012,31
3013,32
3014,31
3015,31
3016,30
3017,29
3018,28
3019,28
3020,27
3021,26
3022,26
3023,26
3024,26
3025,25
3026,25
3027,26
3028,27
3029,27
3030,27
3031,27
3032,27
3033,28
3034,28
3035,27
3036,27
3037,27
3038,27
3039,26
3040,26
3041,26
3042,25
3043,25
3044,25
3045,25
3046,25
3047,26
3048,27
3049,28
3050,28
3051,28
3052,27
3053,27
3054,27
3055,27
3056,27
3057,27
3058,27
3059,27
3060,27
3061,27
3062,27
3063,26
3064,25
3065,25
3066,24
3067,24
3068,25
3069,26
3070,26
3071,27
3072,27
3073,27
3074,24
3075,23
3076,13
3077,11
3078,10
3079,8
3080,4
3081,3
3082,177
3083,177
3084,1
3085,0
3086,179
3087,179
3088,179
3089,178
3090,177
3091,175
3092,177
3093,175
3094,175
3095,175
3096,6
3097,45
3098,45
3099,45
3100,45
3101,30
3102,30
3103,30
3104,30
3105,30
3106,29
3107,29
3108,29
3109,29
3110,29
3111,30
3112,30
3113,30
3114,28
3115,26
3116,25
3117,23
3118,20
3119,17
3120,15
3121,10
3122,5
3123,5
3124,6
3125,8
3126,14
3127,21
3128,25
3129,26
3130,27
3131,27
3132,27
3133,27
3134,27
3135,28
3136,29
3137,29
3138,29
3139,29
3140,30
3141,29
3142,29
3143,29
3144,29
3145,29
3146,29
3147,30
3148,30
3149,30
3150,30
3151,29
3152,29
3153,29
3154,28
3155,28
3156,28
3157,28
3158,28
3159,27
3160,27
3161,27
3162,28
3163,27
3164,27
3165,27
3166,26
3167,30
3168,31
3169,32
3170,30
3171,29
3172,29
3173,28
3174,28
3175,28
3176,27
3177,27
3178,27
3179,26
3180,26
3181,26
3182,26
3183,27
3184,28
3185,28
3186,28
3187,28
3188,28
3189,28
3190,27
3191,28
3192,26
3193,27
3194,25
3195,24
3196,25
3197,24
3198,24
3199,24
3200,24
3201,25
3202,26
3203,26
3204,28
3205,28
3206,28
3207,27
3208,27
3209,27
3210,27
3211,27
3212,27
3213,27
3214,27
3215,27
3216,27
3217,27
3218,26
3219,26
3220,25
3221,24
3222,24
3223,25
3224,26
3225,26
3226,27
3227,27
3228,27
3229,25
3230,23
3231,14
3232,11
3233,10
3234,9
3235,5
3236,4
3237,178
3238,178
3239,1
3240,0
3241,179
3242,179
3243,179
3244,178
3245,177
3246,175
3247,174
3248,174
3249,174
3250,172
3251,17
3252,45
3253,45
3254,45
3255,45
3256,30
3257,30
3258,30
3259,30
3260,30
3261,30
3262,30
3263,29
3264,29
3265,29
3266,30
3267,30
3268,30
3269,29
3270,27
3271,28
3272,26
3273,25
3274,22
3275,21
3276,17
3277,12
3278,11
3279,9
3280,12
3281,14
3282,23
3283,27
3284,27
3285,27
3286,27
3287,27
3288,27
3289,28
3290,28
3291,30
3292,29
3293,29
3294,29
3295,30
3296,29
3297,30
3298,30
3299,30
3300,30
3301,30
3302,29
3303,30
3304,30
3305,30
3306,29
3307,29
3308,29
3309,28
3310,28
3311,28
3312,28
3313,28
3314,27
3315,27
3316,27
3317,27
3318,28
3319,27
3320,27
3321,26
3322,29
3323,31
3324,30
3325,29
3326,29
3327,29
3328,28
3329,28
3330,28
3331,28
3332,27
3333,27
3334,27
3335,26
3336,26
3337,27
3338,27
3339,28
3340,28
3341,28
3342,28
3343,28
3344,28
3345,28
3346,28
3347,26
3348,26
3349,25
3350,24
3351,24
3352,24
3353,24
3354,24
3355,24
3356,26
3357,26
3358,26
3359,28
3360,28
3361,28
3362,28
3363,28
3364,27
3365,28
3366,27
3367,28
3368,27
3369,27
3370,27
3371,27
3372,27
3373,26
3374,26
3375,25
3376,24
3377,25
3378,25
3379,26
3380,26
3381,27
3382,27
3383,27
3384,25
3385,23
3386,17
3387,12
3388,12
3389,10
3390,7
3391,5
3392,179
3393,179
3394,1
3395,0
3396,0
3397,179
3398,179
3399,178
3400,177
3401,175
3402,173
3403,173
3404,174
3405,172
3406,17
3407,45
3408,45
3409,45
3410,45
3411,30
3412,30
3413,30
3414,30
3415,30
3416,30
3417,30
3418,29
3419,29
3420,29
3421,30
3422,30
3423,30
3424,29
3425,28
3426,29
3427,29
3428,28
3429,26
3430,25
3431,22
3432,18
3433,15
3434,11
3435,11
3436,19
3437,25
3438,28
3439,28
3440,28
3441,28
3442,29
3443,28
3444,29
3445,29
3446,30
3447,29
3448,30
3449,29
3450,30
3451,30
3452,30
3453,30
3454,30
3455,30
3456,30
3457,30
3458,29
3459,30
3460,30
3461,29
3462,29
3463,29
3464,28
3465,28
3466,28
3467,28
3468,28
3469,27
3470,27
3471,27
3472,27
3473,27
3474,28
3475,27
3476,25
3477,26
3478,28
3479,28
3480,29
3481,29
3482,29
3483,29
3484,29
3485,28
3486,28
3487,28
3488,27
3489,27
3490,26
3491,26
3492,27
3493,27
3494,28
3495,28
3496,28
3497,28
3498,28
3499,28
3500,28
3501,28
3502,27
3503,28
3504,24
3505,24
3506,24
3507,23
3508,24
3509,25
3510,25
3511,26
3512,26
3513,27
3514,27
3515,27
3516,27
3517,27
3518,27
3519,27
3520,27
3521,28
3522,28
3523,28
3524,27
3525,27
3526,27
3527,27
3528,26
3529,26
3530,26
3531,25
3532,25
3533,26
3534,26
3535,27
3536,27
3537,27
3538,27
3539,26
3540,24
3541,20
3542,15
3543,14
3544,11
3545,9
3546,5
3547,0
3548,0
3549,1
3550,1
3551,1
3552,179
3553,179
3554,179
3555,177
3556,175
3557,172
3558,171
3559,173
3560,171
3561,20
3562,45
3563,41
3564,41
3565,41
3566,30
3567,30
3568,30
3569,30
3570,30
3571,30
3572,30
3573,29
3574,29
3575,29
3576,30
3577,30
3578,30
3579,29
3580,29
3581,29
3582,29
3583,29
3584,29
3585,26
3586,25
3587,21
3588,18
3589,16
3590,15
3591,21
3592,26
3593,27
3594,27
3595,29
3596,29
3597,30
3598,28
3599,29
3600,29
3601,29
3602,29
3603,30
3604,29
3605,30
3606,30
3607,30
3608,30
3609,30
3610,30
3611,30
3612,29
3613,28
3614,29
3615,30
3616,29
3617,29
3618,29
3619,28
3620,28
3621,28
3622,28
3623,28
3624,27
3625,27
3626,27
3627,27
3628,27
3629,27
3630,26
3631,26
3632,25
3633,26
3634,28
3635,28
3636,28
3637,28
3638,29
3639,29
3640,29
3641,29
3642,28
3643,28
3644,27
3645,27
3646,27
3647,27
3648,27
3649,27
3650,28
3651,28
3652,28
3653,28
3654,28
3655,28
3656,28
3657,29
3658,27
3659,25
3660,23
3661,23
3662,23
3663,24
3664,25
3665,25
3666,26
3667,26
3668,27
3669,27
3670,27
3671,27
3672,27
3673,27
3674,28
3675,28
3676,28
3677,28
3678,28
3679,27
3680,27
3681,27
3682,27
3683,26
3684,26
3685,26
3686,26
3687,26
3688,26
3689,27
3690,27
3691,27
3692,27
3693,27
3694,27
3695,25
3696,20
3697,15
3698,14
3699,12
3700,9
3701,5
3702,1
3703,1
3704,1
3705,1
3706,1
3707,0
3708,179
3709,178
3710,177
3711,175
3712,171
3713,170
3714,173
3715,178
3716,20
3717,51
3718,44
3719,44
3720,44
3721,30
3722,30
3723,31
3724,30
3725,30
3726,30
3727,30
3728,29
3729,29
3730,29
3731,30
3732,30
3733,30
3734,29
3735,29
3736,29
3737,29
3738,29
3739,28
3740,27
3741,25
3742,23
3743,21
3744,19
3745,18
3746,24
3747,25
3748,27
3749,28
3750,28
3751,30
3752,29
3753,28
3754,29
3755,29
3756,29
3757,29
3758,29
3759,30
3760,30
3761,30
3762,30
3763,30
3764,31
3765,30
3766,29
3767,29
3768,28
3769,28
3770,29
3771,29
3772,29
3773,29
3774,28
3775,28
3776,28
3777,28
3778,28
3779,27
3780,28
3781,28
3782,27
3783,27
3784,27
3785,27
3786,26
3787,26
3788,26
3789,27
3790,27
3791,27
3792,28
3793,29
3794,29
3795,29
3796,29
3797,28
3798,28
3799,28
3800,27
3801,27
3802,27
3803,27
3804,27
3805,28
3806,28
3807,28
3808,28
3809,28
3810,28
3811,27
3812,28
3813,26
3814,25
3815,24
3816,24
3817,24
3818,24
3819,25
3820,25
3821,26
3822,26
3823,27
3824,27
3825,27
3826,27
3827,27
3828,27
3829,27
3830,28
3831,28
3832,28
3833,29
3834,28
3835,27
3836,26
3837,26
3838,26
3839,26
3840,26
3841,26
3842,26
3843,26
3844,27
3845,27
3846,27
3847,27
3848,27
3849,27
3850,24
3851,19
3852,14
3853,14
3854,12
3855,9
3856,5
3857,1
3858,1
3859,1
3860,1
3861,1
3862,1
3863,1
3864,179
3865,177
3866,175
3867,171
3868,172
3869,173
3870,178
3871,30
3872,51
3873,45
3874,45
3875,45
3876,30
3877,30
3878,31
3879,30
3880,30
3881,30
3882,30
3883,30
3884,30
3885,30
3886,30
3887,29
3888,29
3889,29
3890,29
3891,28
3892,28
3893,28
3894,27
3895,26
3896,25
3897,23
3898,23
3899,23
3900,24
3901,25
3902,27
3903,28
3904,29
3905,29
3906,29
3907,28
3908,27
3909,29
3910,28
3911,28
3912,28
3913,29
3914,30
3915,30
3916,31
3917,31
3918,32
3919,31
3920,29
3921,30
3922,29
3923,28
3924,28
3925,28
3926,28
3927,28
3928,28
3929,28
3930,28
3931,28
3932,28
3933,28
3934,27
3935,28
3936,28
3937,27
3938,27
3939,27
3940,27
3941,27
3942,27
3943,27
3944,27
3945,27
3946,27
3947,28
3948,28
3949,28
3950,28
3951,29
3952,28
3953,28
3954,28
3955,27
3956,27
3957,27
3958,27
3959,27
3960,27
3961,28
3962,28
3963,28
3964,28
3965,28
3966,28
3967,28
3968,28
3969,25
3970,24
3971,24
3972,23
3973,26
3974,26
3975,26
3976,27
3977,27
3978,27
3979,27
3980,27
3981,27
3982,27
3983,27
3984,27
3985,28
3986,28
3987,28
3988,28
3989,28
3990,26
3991,26
3992,26
3993,26
3994,26
3995,26
3996,26
3997,26
3998,25
3999,25
4000,25
4001,25
4002,25
4003,27
4004,26
4005,24
4006,18
4007,15
4008,15
4009,12
4010,8
4011,5
4012,3
4013,3
4014,3
4015,2
4016,2
4017,2
4018,1
4019,178
4020,177
4021,176
4022,172
4023,172
4024,173
4025,178
4026,30
4027,55
4028,63
4029,63
4030,63
4031,30
4032,30
4033,30
4034,30
4035,30
4036,30
4037,30
4038,30
4039,30
4040,30
4041,29
4042,29
4043,29
4044,29
4045,28
4046,28
4047,28
4048,27
4049,26
4050,25
4051,25
4052,24
4053,24
4054,24
4055,25
4056,25
4057,28
4058,29
4059,30
4060,29
4061,28
4062,27
4063,27
4064,28
4065,27
4066,27
4067,27
4068,28
4069,28
4070,29
4071,30
4072,31
4073,31
4074,31
4075,30
4076,30
4077,29
4078,29
4079,28
4080,28
4081,27
4082,27
4083,28
4084,28
4085,28
4086,28
4087,28
4088,28
4089,28
4090,28
4091,28
4092,27
4093,27
4094,27
4095,27
4096,27
4097,27
4098,27
4099,27
4100,27
4101,27
4102,28
4103,28
4104,28
4105,29
4106,29
4107,29
4108,29
4109,28
4110,27
4111,27
4112,27
4113,27
4114,27
4115,27
4116,27
4117,27
4118,28
4119,28
4120,28
4121,28
4122,28
4123,26
4124,25
4125,24
4126,24
4127,24
4128,26
4129,26
4130,27
4131,27
4132,27
4133,27
4134,27
4135,27
4136,27
4137,27
4138,27
4139,27
4140,28
4141,28
4142,28
4143,28
4144,27
4145,26
4146,26
4147,26
4148,26
4149,26
4150,26
4151,26
4152,26
4153,25
4154,25
4155,25
4156,26
4157,26
4158,26
4159,26
4160,24
4161,17
4162,15
4163,15
4164,12
4165,8
4166,5
4167,4
4168,4
4169,4
4170,4
4171,3
4172,2
4173,1
4174,178
4175,177
4176,175
4177,173
4178,172
4179,173
4180,178
4181,20
4182,48
4183,77
4184,77
4185,77
4186,30
4187,30
4188,30
4189,30
4190,30
4191,30
4192,30
4193,30
4194,30
4195,30
4196,30
4197,29
4198,29
4199,29
4200,28
4201,28
4202,27
4203,27
4204,26
4205,25
4206,24
4207,24
4208,25
4209,25
4210,25
4211,25
4212,27
4213,29
4214,29
4215,29
4216,28
4217,27
4218,26
4219,27
4220,27
4221,27
4222,27
4223,27
4224,27
4225,28
4226,30
4227,31
4228,30
4229,31
4230,31
4231,30
4232,29
4233,30
4234,29
4235,28
4236,28
4237,27
4238,28
4239,28
4240,28
4241,28
4242,29
4243,29
4244,28
4245,28
4246,28
4247,27
4248,27
4249,27
4250,27
4251,27
4252,27
4253,27
4254,27
4255,27
4256,27
4257,27
4258,28
4259,28
4260,30
4261,30
4262,29
4263,28
4264,28
4265,27
4266,27
4267,27
4268,27
4269,26
4270,27
4271,27
4272,27
4273,28
4274,28
4275,28
4276,28
4277,28
4278,27
4279,25
4280,24
4281,25
4282,24
4283,25
4284,26
4285,27
4286,27
4287,27
4288,27
4289,27
4290,27
4291,27
4292,27
4293,27
4294,27
4295,28
4296,28
4297,28
4298,28
4299,28
4300,27
4301,26
4302,26
4303,26
4304,26
4305,26
4306,26
4307,26
4308,25
4309,25
4310,25
4311,25
4312,26
4313,26
4314,26
4315,24
4316,14
4317,9
4318,5
4319,5
4320,4
4321,4
4322,4
4323,5
4324,5
4325,4
4326,4
4327,2
4328,1
4329,178
4330,177
4331,177
4332,173
4333,174
4334,176
4335,178
4336,7
4337,36
4338,129
4339,129
4340,129
4341,29
4342,29
4343,29
4344,29
4345,30
4346,30
4347,30
4348,30
4349,30
4350,30
4351,29
4352,29
4353,29
4354,28
4355,28
4356,28
4357,27
4358,27
4359,27
4360,25
4361,25
4362,24
4363,25
4364,25
4365,25
4366,25
4367,26
4368,27
4369,29
4370,29
4371,29
4372,25
4373,22
4374,22
4375,25
4376,26
4377,26
4378,27
4379,27
4380,28
4381,29
4382,30
4383,30
4384,31
4385,30
4386,30
4387,29
4388,30
4389,29
4390,29
4391,28
4392,28
4393,28
4394,28
4395,29
4396,28
4397,29
4398,29
4399,28
4400,28
4401,28
4402,28
4403,28
4404,28
4405,28
4406,28
4407,28
4408,28
4409,27
4410,27
4411,27
4412,27
4413,27
4414,29
4415,30
4416,30
4417,29
4418,28
4419,28
4420,27
4421,27
4422,27
4423,27
4424,27
4425,27
4426,27
4427,28
4428,28
4429,28
4430,28
4431,28
4432,28
4433,28
4434,26
4435,24
4436,24
4437,24
4438,25
4439,25
4440,26
4441,26
4442,26
4443,26
4444,26
4445,26
4446,27
4447,27
4448,27
4449,27
4450,28
4451,28
4452,28
4453,28
4454,28
4455,27
4456,27
4457,27
4458,26
4459,26
4460,26
4461,26
4462,26
4463,25
4464,25
4465,25
4466,25
4467,26
4468,26
4469,26
4470,24
4471,9
4472,2
4473,175
4474,175
4475,179
4476,179
4477,1
4478,5
4479,5
4480,4
4481,4
4482,2
4483,1
4484,179
4485,177
4486,177
4487,173
4488,175
4489,178
4490,0
4491,8
4492,24
4493,158
4494,158
4495,158
4496,27
4497,27
4498,27
4499,28
4500,29
4501,29
4502,30
4503,30
4504,29
4505,29
4506,29
4507,29
4508,28
4509,28
4510,28
4511,28
4512,27
4513,27
4514,27
4515,25
4516,25
4517,25
4518,25
4519,25
4520,26
4521,26
4522,26
4523,27
4524,28
4525,28
4526,27
4527,25
4528,21
4529,23
4530,24
4531,24
4532,25
4533,25
4534,25
4535,27
4536,28
4537,28
4538,29
4539,29
4540,29
4541,29
4542,29
4543,31
4544,30
4545,31
4546,29
4547,29
4548,30
4549,28
4550,29
4551,28
4552,29
4553,29
4554,28
4555,28
4556,28
4557,28
4558,28
4559,28
4560,28
4561,28
4562,28
4563,28
4564,27
4565,27
4566,27
4567,27
4568,27
4569,27
4570,30
4571,30
4572,29
4573,28
4574,28
4575,28
4576,27
4577,27
4578,27
4579,27
4580,27
4581,27
4582,28
4583,28
4584,28
4585,28
4586,28
4587,28
4588,28
4589,26
4590,25
4591,25
4592,25
4593,25
4594,25
4595,25
4596,26
4597,26
4598,26
4599,26
4600,26
4601,26
4602,27
4603,27
4604,27
4605,27
4606,27
4607,28
4608,28
4609,28
4610,27
4611,27
4612,27
4613,27
4614,26
4615,26
4616,26
4617,26
4618,24
4619,24
4620,24
4621,25
4622,25
4623,26
4624,26
4625,23
4626,12
4627,5
4628,176
4629,176
4630,178
4631,179
4632,0
4633,3
4634,3
4635,4
4636,4
4637,2
4638,1
4639,179
4640,177
4641,177
4642,175
4643,176
4644,0
4645,1
4646,4
4647,0
4648,159
4649,155
4650,155
4651,28
4652,28
4653,28
4654,28
4655,28
4656,28
4657,29
4658,30
4659,29
4660,29
4661,29
4662,28
4663,28
4664,28
4665,28
4666,28
4667,28
4668,27
4669,27
4670,25
4671,25
4672,25
4673,25
4674,26
4675,26
4676,26
4677,27
4678,28
4679,27
4680,28
4681,28
4682,25
4683,25
4684,22
4685,22
4686,22
4687,23
4688,24
4689,24
4690,25
4691,27
4692,27
4693,27
4694,28
4695,29
4696,29
4697,29
4698,31
4699,30
4700,31
4701,30
4702,30
4703,30
4704,30
4705,30
4706,29
4707,29
4708,29
4709,29
4710,29
4711,28
4712,28
4713,28
4714,28
4715,28
4716,28
4717,28
4718,28
4719,27
4720,28
4721,27
4722,27
4723,27
4724,28
4725,29
4726,29
4727,28
4728,28
4729,28
4730,28
4731,28
4732,27
4733,27
4734,27
4735,27
4736,27
4737,28
4738,29
4739,29
4740,28
4741,28
4742,28
4743,28
4744,27
4745,26
4746,25
4747,25
4748,25
4749,25
4750,25
4751,26
4752,26
4753,26
4754,26
4755,26
4756,26
4757,27
4758,27
4759,27
4760,27
4761,27
4762,28
4763,28
4764,28
4765,27
4766,27
4767,27
4768,27
4769,27
4770,26
4771,26
4772,26
4773,25
4774,25
4775,25
4776,25
4777,25
4778,26
4779,26
4780,25
4781,16
4782,8
4783,176
4784,176
4785,178
4786,179
4787,0
4788,2
4789,3
4790,3
4791,3
4792,2
4793,1
4794,179
4795,177
4796,177
4797,176
4798,177
4799,0
4800,2
4801,174
4802,168
4803,166
4804,163
4805,155
4806,26
4807,26
4808,26
4809,26
4810,27
4811,28
4812,29
4813,30
4814,30
4815,29
4816,29
4817,28
4818,28
4819,28
4820,28
4821,28
4822,28
4823,27
4824,26
4825,25
4826,25
4827,27
4828,27
4829,27
4830,27
4831,27
4832,28
4833,28
4834,28
4835,28
4836,27
4837,26
4838,25
4839,21
4840,20
4841,22
4842,22
4843,22
4844,23
4845,24
4846,25
4847,26
4848,26
4849,27
4850,28
4851,28
4852,29
4853,30
4854,31
4855,31
4856,29
4857,29
4858,30
4859,30
4860,30
4861,30
4862,30
4863,30
4864,30
4865,29
4866,28
4867,28
4868,28
4869,28
4870,28
4871,28
4872,28
4873,28
4874,28
4875,29
4876,28
4877,27
4878,27
4879,28
4880,29
4881,29
4882,28
4883,28
4884,28
4885,28
4886,27
4887,27
4888,26
4889,27
4890,27
4891,28
4892,28
4893,28
4894,29
4895,28
4896,28
4897,28
4898,28
4899,27
4900,27
4901,25
4902,25
4903,25
4904,26
4905,25
4906,26
4907,26
4908,26
4909,26
4910,26
4911,26
4912,27
4913,27
4914,27
4915,27
4916,27
4917,27
4918,27
4919,27
4920,27
4921,27
4922,27
4923,27
4924,27
4925,26
4926,26
4927,26
4928,25
4929,25
4930,25
4931,25
4932,25
4933,25
4934,26
4935,25
4936,19
4937,11
4938,176
4939,176
4940,177
4941,178
4942,179
4943,1
4944,2
4945,3
4946,3
4947,1
4948,0
4949,179
4950,177
4951,177
4952,177
4953,178
4954,0
4955,1
4956,174
4957,170
4958,168
4959,165
4960,150
4961,25
4962,25
4963,25
4964,27
4965,27
4966,28
4967,29
4968,30
4969,30
4970,30
4971,29
4972,28
4973,28
4974,28
4975,28
4976,28
4977,28
4978,27
4979,26
4980,25
4981,25
4982,26
4983,27
4984,28
4985,28
4986,28
4987,29
4988,29
4989,29
4990,28
4991,28
4992,28
4993,26
4994,23
4995,22
4996,21
4997,21
4998,23
4999,24
5000,24
5001,24
5002,25
5003,26
5004,27
5005,27
5006,28
5007,28
5008,28
5009,30
5010,30
5011,30
5012,29
5013,29
5014,29
5015,29
5016,30
5017,30
5018,29
5019,29
5020,30
5021,29
5022,28
5023,28
5024,28
5025,28
5026,28
5027,28
5028,28
5029,28
5030,29
5031,28
5032,28
5033,29
5034,28
5035,29
5036,29
5037,29
5038,28
5039,27
5040,27
5041,27
5042,27
5043,26
5044,26
5045,27
5046,28
5047,28
5048,28
5049,29
5050,28
5051,28
5052,28
5053,28
5054,27
5055,27
5056,26
5057,25
5058,25
5059,26
5060,26
5061,26
5062,26
5063,27
5064,27
5065,27
5066,27
5067,27
5068,27
5069,27
5070,27
5071,27
5072,27
5073,27
5074,27
5075,27
5076,27
5077,27
5078,27
5079,27
5080,26
5081,26
5082,26
5083,25
5084,25
5085,25
5086,25
5087,25
5088,26
5089,26
5090,26
5091,21
5092,14
5093,177
5094,177
5095,177
5096,179
5097,0
5098,1
5099,2
5100,3
5101,2
5102,0
5103,0
5104,179
5105,179
5106,0
5107,0
5108,0
5109,179
5110,0
5111,173
5112,168
5113,167
5114,164
5115,161
5116,25
5117,25
5118,25
5119,27
5120,27
5121,28
5122,29
5123,30
5124,29
5125,29
5126,29
5127,28
5128,28
5129,28
5130,28
5131,28
5132,28
5133,27
5134,26
5135,26
5136,26
5137,27
5138,28
5139,28
5140,28
5141,28
5142,29
5143,29
5144,29
5145,28
5146,27
5147,27
5148,27
5149,26
5150,22
5151,21
5152,21
5153,23
5154,24
5155,25
5156,24
5157,25
5158,25
5159,26
5160,26
5161,26
5162,26
5163,27
5164,29
5165,32
5166,31
5167,30
5168,29
5169,28
5170,29
5171,29
5172,29
5173,29
5174,29
5175,29
5176,28
5177,28
5178,28
5179,28
5180,28
5181,28
5182,28
5183,28
5184,28
5185,29
5186,29
5187,28
5188,28
5189,29
5190,29
5191,28
5192,29
5193,28
5194,27
5195,27
5196,27
5197,26
5198,27
5199,26
5200,26
5201,28
5202,28
5203,28
5204,29
5205,28
5206,28
5207,28
5208,28
5209,27
5210,27
5211,26
5212,26
5213,26
5214,25
5215,26
5216,26
5217,27
5218,27
5219,27
5220,27
5221,27
5222,27
5223,27
5224,27
5225,27
5226,27
5227,27
5228,27
5229,27
5230,27
5231,27
5232,27
5233,27
5234,27
5235,26
5236,26
5237,26
5238,25
5239,25
5240,25
5241,25
5242,25
5243,26
5244,26
5245,26
5246,21
5247,15
5248,9
5249,0
5250,178
5251,179
5252,0
5253,1
5254,2
5255,3
5256,1
5257,179
5258,0
5259,0
5260,0
5261,0
5262,1
5263,0
5264,0
5265,179
5266,173
5267,168
5268,167
5269,166
5270,161
5271,27
5272,27
5273,27
5274,27
5275,28
5276,28
5277,29
5278,29
5279,30
5280,30
5281,29
5282,28
5283,28
5284,28
5285,28
5286,28
5287,28
5288,27
5289,26
5290,26
5291,26
5292,27
5293,28
5294,28
5295,28
5296,28
5297,29
5298,29
5299,29
5300,29
5301,28
5302,28
5303,28
5304,27
5305,23
5306,22
5307,22
5308,23
5309,24
5310,24
5311,24
5312,24
5313,24
5314,25
5315,25
5316,25
5317,26
5318,27
5319,29
5320,31
5321,29
5322,28
5323,28
5324,28
5325,27
5326,27
5327,28
5328,28
5329,28
5330,28
5331,28
5332,28
5333,28
5334,28
5335,28
5336,29
5337,29
5338,29
5339,29
5340,29
5341,29
5342,30
5343,29
5344,30
5345,29
5346,28
5347,28
5348,28
5349,28
5350,27
5351,27
5352,27
5353,27
5354,27
5355,27
5356,27
5357,28
5358,29
5359,28
5360,28
5361,28
5362,27
5363,27
5364,27
5365,27
5366,27
5367,26
5368,26
5369,25
5370,25
5371,26
5372,27
5373,27
5374,27
5375,27
5376,27
5377,27
5378,27
5379,27
5380,27
5381,27
5382,27
5383,27
5384,27
5385,27
5386,27
5387,27
5388,27
5389,27
5390,26
5391,25
5392,25
5393,25
5394,25
5395,25
5396,25
5397,25
5398,25
5399,25
5400,26
5401,21
5402,16
5403,11
5404,5
5405,0
5406,177
5407,179
5408,0
5409,1
5410,2
5411,0
5412,179
5413,0
5414,0
5415,0
5416,0
5417,0
5418,0
5419,0
5420,179
5421,173
5422,166
5423,166
5424,164
5425,159
5426,27
5427,27
5428,27
5429,28
5430,28
5431,28
5432,29
5433,29
5434,30
5435,30
5436,29
5437,29
5438,28
5439,28
5440,28
5441,28
5442,28
5443,27
5444,26
5445,26
5446,26
5447,27
5448,28
5449,28
5450,28
5451,28
5452,29
5453,29
5454,29
5455,29
5456,29
5457,28
5458,28
5459,27
5460,25
5461,23
5462,23
5463,23
5464,24
5465,24
5466,24
5467,24
5468,24
5469,23
5470,23
5471,22
5472,23
5473,26
5474,29
5475,30
5476,27
5477,27
5478,26
5479,26
5480,26
5481,25
5482,24
5483,25
5484,27
5485,28
5486,27
5487,27
5488,27
5489,27
5490,28
5491,29
5492,29
5493,30
5494,30
5495,30
5496,30
5497,30
5498,30
5499,30
5500,28
5501,27
5502,27
5503,27
5504,27
5505,27
5506,27
5507,27
5508,27
5509,27
5510,27
5511,27
5512,28
5513,28
5514,28
5515,28
5516,27
5517,27
5518,27
5519,27
5520,27
5521,27
5522,27
5523,26
5524,25
5525,25
5526,26
5527,26
5528,27
5529,27
5530,27
5531,27
5532,27
5533,27
5534,27
5535,27
5536,27
5537,27
5538,27
5539,27
5540,27
5541,27
5542,27
5543,27
5544,27
5545,26
5546,25
5547,25
5548,25
5549,25
5550,25
5551,25
5552,25
5553,25
5554,25
5555,25
5556,22
5557,17
5558,11
5559,5
5560,1
5561,177
5562,178
5563,179
5564,1
5565,1
5566,0
5567,0
5568,0
5569,0
5570,179
5571,179
5572,178
5573,179
5574,179
5575,0
5576,177
5577,170
5578,166
5579,165
5580,161
5581,28
5582,28
5583,28
5584,29
5585,29
5586,29
5587,29
5588,29
5589,30
5590,30
5591,29
5592,29
5593,29
5594,28
5595,28
5596,28
5597,28
5598,27
5599,27
5600,27
5601,27
5602,27
5603,28
5604,28
5605,28
5606,28
5607,29
5608,29
5609,28
5610,28
5611,28
5612,27
5613,27
5614,27
5615,26
5616,24
5617,24
5618,24
5619,25
5620,25
5621,25
5622,25
5623,24
5624,23
5625,21
5626,21
5627,21
5628,23
5629,26
5630,28
5631,27
5632,26
5633,26
5634,26
5635,24
5636,25
5637,24
5638,26
5639,27
5640,27
5641,26
5642,27
5643,27
5644,27
5645,28
5646,29
5647,29
5648,30
5649,30
5650,30
5651,30
5652,30
5653,30
5654,30
5655,28
5656,27
5657,27
5658,27
5659,27
5660,27
5661,28
5662,27
5663,27
5664,27
5665,27
5666,28
5667,28
5668,28
5669,28
5670,28
5671,27
5672,27
5673,27
5674,27
5675,27
5676,27
5677,27
5678,26
5679,24
5680,24
5681,25
5682,25
5683,26
5684,27
5685,27
5686,27
5687,27
5688,27
5689,27
5690,27
5691,27
5692,27
5693,27
5694,27
5695,27
5696,27
5697,27
5698,27
5699,27
5700,26
5701,25
5702,24
5703,25
5704,25
5705,25
5706,25
5707,25
5708,25
5709,25
5710,25
5711,21
5712,16
5713,10
5714,3
5715,178
5716,0
5717,3
5718,3
5719,2
5720,1
5721,1
5722,1
5723,0
5724,0
5725,179
5726,179
5727,179
5728,178
5729,178
5730,178
5731,178
5732,173
5733,166
5734,165
5735,165
